x,y,surveydate,crownspcom,ladderspco,depthorgan,surfacefco,deadanddow,ladderfuel,ladderfu_1,stemperha_,overstoryc,crownclosu,fuelstrata,stemperha1,deadanddyi,pest,fueltype,creationda,editdate,ladderclos,health,fueltype_c,feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: b4 central wavelength 665 nm,20190809 10m: b3 central wavelength 560 nm,20190809 10m: b2 central wavelength 490 nm,20190809 10m: b8 central wavelength 842 nm,20190809 20m: b5 central wavelength 705 nm,20190809 20m: b6 central wavelength 740 nm,20190809 20m: b7 central wavelength 783 nm,20190809 20m: b8a central wavelength 865 nm,20190809 20m: b11 central wavelength 1610 nm,20190809 20m: b12 central wavelength 2190 nm,20190809 60m: b1 central wavelength 443 nm,20190809 60m: b9 central wavelength 945 nm,20190908 10m: b4 central wavelength 665 nm,20190908 10m: b3 central wavelength 560 nm,20190908 10m: b2 central wavelength 490 nm,20190908 10m: b8 central wavelength 842 nm,20190908 20m: b5 central wavelength 705 nm,20190908 20m: b6 central wavelength 740 nm,20190908 20m: b7 central wavelength 783 nm,20190908 20m: b8a central wavelength 865 nm,20190908 20m: b11 central wavelength 1610 nm,20190908 20m: b12 central wavelength 2190 nm,20190908 60m: b1 central wavelength 443 nm,20190908 60m: b9 central wavelength 945 nm,20200405 10m: b4 central wavelength 665 nm,20200405 10m: b3 central wavelength 560 nm,20200405 10m: b2 central wavelength 490 nm,20200405 10m: b8 central wavelength 842 nm,20200405 20m: b5 central wavelength 705 nm,20200405 20m: b6 central wavelength 740 nm,20200405 20m: b7 central wavelength 783 nm,20200405 20m: b8a central wavelength 865 nm,20200405 20m: b11 central wavelength 1610 nm,20200405 20m: b12 central wavelength 2190 nm,20200405 60m: b1 central wavelength 443 nm,20200405 60m: b9 central wavelength 945 nm,20200915 10m: b4 central wavelength 665 nm,20200915 10m: b3 central wavelength 560 nm,20200915 10m: b2 central wavelength 490 nm,20200915 10m: b8 central wavelength 842 nm,20200915 20m: b5 central wavelength 705 nm,20200915 20m: b6 central wavelength 740 nm,20200915 20m: b7 central wavelength 783 nm,20200915 20m: b8a central wavelength 865 nm,20200915 20m: b11 central wavelength 1610 nm,20200915 20m: b12 central wavelength 2190 nm,20200915 60m: b1 central wavelength 443 nm,20200915 60m: b9 central wavelength 945 nm
-131.103511021681,58.0985242360889,2020/07/30,0,0,1 - <2,Moss,Scattered,Absent,Absent,<500,Absent,<20,>10,401 - 600,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Previously D2 fuel type with scattered pine. Patchy burn with some of the aspen still alive. Regen is all aspen and grass.,54,-131.103511021681,58.0985242360889,raster_epsg_32609.bin,7596,5840,2,1,449,351,201,1366,682.25,1215,1386.9375,1542.0625,1518.5625,986.3125,145.118057250977,1685.95141601562,380,310,158,1190,591.1875,1009.9375,1160.25,1327.5,1335.8125,841.375,111.875,1505.64587402344,3419,3201,3275,3761,3694,3654.5,3585.5,3524.875,833.375,740.6875,3714.0693359375,3961.35424804688,380,318,186,1044,572.3125,853.8125,924.625,1144.625,1507.875,963.8125,127.847221374512,1303.53466796875
-131.103511021681,58.0985242360889,2020/07/30,0,0,1 - <2,Moss,Scattered,Absent,Absent,<500,Absent,<20,>10,401 - 600,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Previously D2 fuel type with scattered pine. Patchy burn with some of the aspen still alive. Regen is all aspen and grass.,54,-131.103511021681,58.0985242360889,raster_epsg_32609.bin,7598,5842,2,2,275,342,154,1760,646.375,1449.0625,1644.5625,1756.5,1472.625,901.75,144.77082824707,1786.5625,271,331,140,1596,665.875,1323.125,1481.875,1597.5,1346.5,809.375,112.270835876465,1615.79162597656,3363,3189,3050,3860,3717.9375,3889.5,3769.3125,3799,821.75,744.3125,3720,3995.14575195312,428,315,149,1360,702.625,1042.6875,1204.875,1377.875,1501.4375,929.0625,124.25,1398.70837402344
-131.103511021681,58.0985242360889,2020/07/30,0,0,1 - <2,Moss,Scattered,Absent,Absent,<500,Absent,<20,>10,401 - 600,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,Old burn from 2018. Previously D2 fuel type with scattered pine. Patchy burn with some of the aspen still alive. Regen is all aspen and grass.,54,-131.103511021681,58.0985242360889,raster_epsg_32609.bin,7601,5842,3,0,288,368,176,1909,679,1583,1778.1875,1903.25,1628.1875,1028.125,156.95832824707,1855.83337402344,286,318,146,1797,715.375,1470.125,1619.8125,1722.5,1492.8125,911.8125,120.645835876465,1689.625,4633,4345,4471,4661,4674.0625,4602.8125,4485.5625,4320.5,827.0625,784.625,4099.29150390625,4363.60400390625,449,361,202,1460,749.125,1123.75,1266.375,1493.625,1667.75,1041.75,122.125,1535.22912597656
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7374,5882,0,0,565,434,364,1226,778.3125,1162.4375,1274,1413.625,2199,1857,290.888885498047,1492.65966796875,493,415,286,1294,760.5625,1185.0625,1315.25,1455.0625,1990.25,1628.8125,221.055557250977,1498.04162597656,1626,1375,1056,1929,1730.125,1856.125,1812.625,1965.125,1635.5625,1447.5625,1091.73608398438,2095.72924804688,447,421,204,1620,884.625,1314.125,1432.0625,1633.1875,1768.0625,1217.375,192.70832824707,1580.55554199219
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7371,5882,-3,0,436,394,264,1372,683.8125,1201.625,1345.8125,1513.75,2198.8125,1767,271.055541992188,1507.95141601562,399,382,243,1471,699.4375,1226.6875,1383.875,1529.875,2053.4375,1609.3125,218.722229003906,1537.29162597656,669,362,180,1299,1177,1242.8125,1325.6875,1505.5625,1897.6875,1628.3125,1014.31945800781,2044.10412597656,463,417,229,1528,860.0625,1248.125,1362.125,1580.6875,1909.8125,1300.4375,202.95832824707,1568.72216796875
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7369,5880,-2,-2,428,376,254,1418,640.5,1151.5,1299.25,1464.6875,2155.9375,1702.625,241.375,1498.60412597656,365,342,222,1522,634.625,1249.125,1404.3125,1533.5625,1974.25,1468.0625,188.125,1514.60412597656,1048,859,543,1532,1486.1875,1648.0625,1737.875,1814.0625,1652.5625,1328.4375,1484.95837402344,2405.64575195312,459,420,204,1478,773.6875,1169.5625,1303.625,1499.625,1856.5625,1218.8125,179.10417175293,1513.5625
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7367,5879,-2,-1,413,402,252,1417,652.8125,1109.375,1259.4375,1438,2187.8125,1768,226.625,1475.00695800781,367,367,213,1500,647.4375,1168.8125,1319.1875,1462.375,2015.0625,1562.125,172.597229003906,1488.89587402344,1594,1335,1038,1887,1711.1875,1910.5,1921.625,1998.1875,1545.375,1240,1650.875,2499.07641601562,482,404,206,1504,807,1206.0625,1323.3125,1522.8125,1859.5625,1230.875,166.618057250977,1486.60412597656
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7365,5879,-2,0,448,385,245,1424,682.0625,1122.8125,1269.375,1453.5625,2223.75,1747.6875,221.125,1459.86804199219,468,379,242,1394,682.0625,1151.375,1273.4375,1459.75,2096.5625,1608.4375,169.319442749023,1478.64587402344,697,511,209,1321,1365.125,1563.75,1585.375,1688,1730.5,1433.25,1509.70837402344,2340.54858398438,563,462,283,1510,868.6875,1239.6875,1350.375,1568.5625,1924.9375,1287.625,166.590270996094,1496.52087402344
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7363,5880,-2,1,493,408,277,1418,707.5625,1121.0625,1259,1430.5625,2263.1875,1755.0625,224.16667175293,1464.6875,503,397,258,1400,702.4375,1109.4375,1229.9375,1428.0625,2166.1875,1653.625,177.125,1502.41662597656,641,365,168,1265,908.0625,1000.3125,1113.6875,1317.1875,1985.375,1673,1194.02087402344,2098.83325195312,625,509,299,1570,946,1312.0625,1417.8125,1643.125,2025.1875,1373,174.91667175293,1551.60412597656
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7361,5882,-2,2,449,406,247,1459,718.625,1172.8125,1299.8125,1483.9375,2275.5,1773.875,225.944442749023,1487.07641601562,461,383,251,1428,734,1179.875,1308.0625,1505.6875,2189.625,1677.75,186.45832824707,1547.08337402344,540,339,103,1186,757.4375,946.75,1047.1875,1245.875,2105,1771.4375,587.854187011719,1679.5,608,491,286,1654,947.375,1314.9375,1419.1875,1642,2067.1875,1411.25,189.25,1601.21533203125
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7360,5880,-1,-2,417,379,249,1429,654.5,1127.3125,1247.8125,1407.9375,2211.625,1785.6875,222,1432.22912597656,414,365,215,1420,668.4375,1197.5,1327.5625,1470.3125,2084.9375,1613.6875,176.375,1505.41662597656,925,597,436,1390,1014.25,1219.6875,1280.1875,1447.375,1831.9375,1533.9375,1296.89587402344,2228.33325195312,553,506,231,1748,906.375,1338,1492,1695.25,1944.625,1286.4375,167.91667175293,1556.8125
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7359,5879,-1,-1,426,374,261,1379,631.5,1092.3125,1230.8125,1386.9375,2216.625,1847.1875,221.888885498047,1401.00695800781,392,367,236,1469,642.4375,1197,1370.0625,1471.8125,2046.4375,1633.6875,173.54167175293,1487.08337402344,597,364,17,1249,1512.75,1695.1875,1779.6875,1830.375,1569.9375,1273.4375,1671.72912597656,2516.33325195312,468,430,210,1704,834.875,1328,1490.5,1679.25,1880.125,1220.9375,157.41667175293,1550.86804199219
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7358,5879,-1,0,444,383,266,1350,639.0625,1110.8125,1251.375,1409.4375,2209.25,1852.875,219.972229003906,1408.6875,396,373,240,1522,642.8125,1226.8125,1388.125,1502.9375,2013.8125,1615.9375,172.180557250977,1497.94445800781,1266,1109,913,1636,1838,1954.8125,2008.5,2032.375,1444.25,1166.6875,1745.90283203125,2583.52075195312,413,405,195,1682,790.5,1295.125,1440.875,1624.875,1863,1209.25,155.493057250977,1539.47216796875
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7357,5880,-1,1,432,399,308,1338,661.0625,1155.8125,1296.375,1457.4375,2187.25,1812.875,214.75,1451.1875,383,363,215,1472,656.8125,1278.3125,1416.625,1562.9375,1986.3125,1570.9375,170.45832824707,1530.33337402344,1424,1192,910,2026,1723,1831.3125,1851.5,1966.375,1465.75,1191.1875,1512.125,2425.02075195312,407,411,208,1648,759,1226.625,1366.375,1567.375,1868.5,1236.75,160.4375,1509.75
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5882,-1,2,424,405,241,1460,674.3125,1160.5625,1303.8125,1462.1875,2170.75,1812.875,208.861114501953,1505.0625,361,381,206,1610,641.875,1254.4375,1381.1875,1555.125,1959.25,1551.875,170.486114501953,1563.05554199219,1674,1324,1256,2047,1648.25,1840.5625,1898.25,2033.9375,1472.5625,1164.125,922.263916015625,1991.0625,459,399,233,1292,716.0625,1079.5625,1215.75,1425.375,1870.3125,1271.4375,171.090270996094,1479.86108398438
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5879,0,-3,442,419,288,1390,666.8125,1180.0625,1314.125,1487.6875,2158,1769.75,211.527770996094,1459.4375,387,380,231,1416,646.1875,1267,1370.3125,1543.875,1933.1875,1513.4375,164.902770996094,1537.38891601562,1832,1776,1487,2301,2561,2524.5625,2502.75,2505.875,1180.0625,945.125,1970.84716796875,2773.9375,404,387,204,1396,725.4375,1158.6875,1270.3125,1494.5625,1841.4375,1194.375,151.131942749023,1475.02783203125
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5877,0,-2,469,427,285,1456,695.4375,1131.9375,1264.5625,1435.125,2192.625,1889.5,213.305557250977,1429.02087402344,406,399,238,1556,680.4375,1237.25,1367.5625,1539.6875,1994.6875,1604.75,161.180557250977,1520.27783203125,4196,3800,3527,4169,3637.25,3741.25,3623.3125,3438.875,915.1875,745.375,2669.90283203125,3295.85424804688,447,412,237,1446,755.75,1144.0625,1280.5,1494.3125,1824.5,1170.9375,137.826385498047,1471.80554199219
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5876,0,-1,498,448,296,1432,699.9375,1098,1231.9375,1396.125,2207.9375,1941.5625,215.611114501953,1420.97912597656,408,415,262,1569,679.5625,1205.375,1341.0625,1513.9375,2022.3125,1654.75,160.659729003906,1508.51391601562,4384,4489,4217,4522,4044.75,4159.1875,3987.4375,3774.75,829.4375,688.5625,2948.51391601562,3485.95141601562,454,398,211,1470,768.875,1145.5,1289.625,1510.5625,1805.3125,1154.875,133.77082824707,1449.70837402344
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5877,0,1,469,427,285,1456,695.4375,1131.9375,1264.5625,1435.125,2192.625,1889.5,213.305557250977,1429.02087402344,406,399,238,1556,680.4375,1237.25,1367.5625,1539.6875,1994.6875,1604.75,161.180557250977,1520.27783203125,4196,3800,3527,4169,3637.25,3741.25,3623.3125,3438.875,915.1875,745.375,2669.90283203125,3295.85424804688,447,412,237,1446,755.75,1144.0625,1280.5,1494.3125,1824.5,1170.9375,137.826385498047,1471.80554199219
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5879,0,2,442,419,288,1390,666.8125,1180.0625,1314.125,1487.6875,2158,1769.75,211.527770996094,1459.4375,387,380,231,1416,646.1875,1267,1370.3125,1543.875,1933.1875,1513.4375,164.902770996094,1537.38891601562,1832,1776,1487,2301,2561,2524.5625,2502.75,2505.875,1180.0625,945.125,1970.84716796875,2773.9375,404,387,204,1396,725.4375,1158.6875,1270.3125,1494.5625,1841.4375,1194.375,151.131942749023,1475.02783203125
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7356,5882,0,3,424,405,241,1460,674.3125,1160.5625,1303.8125,1462.1875,2170.75,1812.875,208.861114501953,1505.0625,361,381,206,1610,641.875,1254.4375,1381.1875,1555.125,1959.25,1551.875,170.486114501953,1563.05554199219,1674,1324,1256,2047,1648.25,1840.5625,1898.25,2033.9375,1472.5625,1164.125,922.263916015625,1991.0625,459,399,233,1292,716.0625,1079.5625,1215.75,1425.375,1870.3125,1271.4375,171.090270996094,1479.86108398438
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7357,5880,1,-2,432,399,308,1338,661.0625,1155.8125,1296.375,1457.4375,2187.25,1812.875,214.75,1451.1875,383,363,215,1472,656.8125,1278.3125,1416.625,1562.9375,1986.3125,1570.9375,170.45832824707,1530.33337402344,1424,1192,910,2026,1723,1831.3125,1851.5,1966.375,1465.75,1191.1875,1512.125,2425.02075195312,407,411,208,1648,759,1226.625,1366.375,1567.375,1868.5,1236.75,160.4375,1509.75
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7358,5879,1,-1,444,383,266,1350,639.0625,1110.8125,1251.375,1409.4375,2209.25,1852.875,219.972229003906,1408.6875,396,373,240,1522,642.8125,1226.8125,1388.125,1502.9375,2013.8125,1615.9375,172.180557250977,1497.94445800781,1266,1109,913,1636,1838,1954.8125,2008.5,2032.375,1444.25,1166.6875,1745.90283203125,2583.52075195312,413,405,195,1682,790.5,1295.125,1440.875,1624.875,1863,1209.25,155.493057250977,1539.47216796875
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7359,5879,1,0,426,374,261,1379,631.5,1092.3125,1230.8125,1386.9375,2216.625,1847.1875,221.888885498047,1401.00695800781,392,367,236,1469,642.4375,1197,1370.0625,1471.8125,2046.4375,1633.6875,173.54167175293,1487.08337402344,597,364,17,1249,1512.75,1695.1875,1779.6875,1830.375,1569.9375,1273.4375,1671.72912597656,2516.33325195312,468,430,210,1704,834.875,1328,1490.5,1679.25,1880.125,1220.9375,157.41667175293,1550.86804199219
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7360,5880,1,1,417,379,249,1429,654.5,1127.3125,1247.8125,1407.9375,2211.625,1785.6875,222,1432.22912597656,414,365,215,1420,668.4375,1197.5,1327.5625,1470.3125,2084.9375,1613.6875,176.375,1505.41662597656,925,597,436,1390,1014.25,1219.6875,1280.1875,1447.375,1831.9375,1533.9375,1296.89587402344,2228.33325195312,553,506,231,1748,906.375,1338,1492,1695.25,1944.625,1286.4375,167.91667175293,1556.8125
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7361,5882,1,2,449,406,247,1459,718.625,1172.8125,1299.8125,1483.9375,2275.5,1773.875,225.944442749023,1487.07641601562,461,383,251,1428,734,1179.875,1308.0625,1505.6875,2189.625,1677.75,186.45832824707,1547.08337402344,540,339,103,1186,757.4375,946.75,1047.1875,1245.875,2105,1771.4375,587.854187011719,1679.5,608,491,286,1654,947.375,1314.9375,1419.1875,1642,2067.1875,1411.25,189.25,1601.21533203125
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7363,5880,2,-2,493,408,277,1418,707.5625,1121.0625,1259,1430.5625,2263.1875,1755.0625,224.16667175293,1464.6875,503,397,258,1400,702.4375,1109.4375,1229.9375,1428.0625,2166.1875,1653.625,177.125,1502.41662597656,641,365,168,1265,908.0625,1000.3125,1113.6875,1317.1875,1985.375,1673,1194.02087402344,2098.83325195312,625,509,299,1570,946,1312.0625,1417.8125,1643.125,2025.1875,1373,174.91667175293,1551.60412597656
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7365,5879,2,-1,448,385,245,1424,682.0625,1122.8125,1269.375,1453.5625,2223.75,1747.6875,221.125,1459.86804199219,468,379,242,1394,682.0625,1151.375,1273.4375,1459.75,2096.5625,1608.4375,169.319442749023,1478.64587402344,697,511,209,1321,1365.125,1563.75,1585.375,1688,1730.5,1433.25,1509.70837402344,2340.54858398438,563,462,283,1510,868.6875,1239.6875,1350.375,1568.5625,1924.9375,1287.625,166.590270996094,1496.52087402344
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7367,5879,2,0,413,402,252,1417,652.8125,1109.375,1259.4375,1438,2187.8125,1768,226.625,1475.00695800781,367,367,213,1500,647.4375,1168.8125,1319.1875,1462.375,2015.0625,1562.125,172.597229003906,1488.89587402344,1594,1335,1038,1887,1711.1875,1910.5,1921.625,1998.1875,1545.375,1240,1650.875,2499.07641601562,482,404,206,1504,807,1206.0625,1323.3125,1522.8125,1859.5625,1230.875,166.618057250977,1486.60412597656
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7369,5880,2,1,428,376,254,1418,640.5,1151.5,1299.25,1464.6875,2155.9375,1702.625,241.375,1498.60412597656,365,342,222,1522,634.625,1249.125,1404.3125,1533.5625,1974.25,1468.0625,188.125,1514.60412597656,1048,859,543,1532,1486.1875,1648.0625,1737.875,1814.0625,1652.5625,1328.4375,1484.95837402344,2405.64575195312,459,420,204,1478,773.6875,1169.5625,1303.625,1499.625,1856.5625,1218.8125,179.10417175293,1513.5625
-131.141854837545,58.0942990228526,2020/07/30,0,0,1 - <2,Absent,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,<20,None,Sparse sagebrush and grass along hillside. Standing grass.,55,-131.141854837545,58.0942990228526,raster_epsg_32609.bin,7371,5882,2,2,436,394,264,1372,683.8125,1201.625,1345.8125,1513.75,2198.8125,1767,271.055541992188,1507.95141601562,399,382,243,1471,699.4375,1226.6875,1383.875,1529.875,2053.4375,1609.3125,218.722229003906,1537.29162597656,669,362,180,1299,1177,1242.8125,1325.6875,1505.5625,1897.6875,1628.3125,1014.31945800781,2044.10412597656,463,417,229,1528,860.0625,1248.125,1362.125,1580.6875,1909.8125,1300.4375,202.95832824707,1568.72216796875
